0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.85,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
0.93,-0.899963
